title,city_name,salon,nb_rooms,nb_baths,surface_area,price_n,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine Équipée,Duplex,Meublé,Parking,Sécurité,Terrasse,city_grouped_Autres,city_grouped_Bouskoura,city_grouped_Casablanca,city_grouped_El Jadida,city_grouped_Fès,city_grouped_Kénitra,city_grouped_Marrakech,city_grouped_Martil,city_grouped_Meknès,city_grouped_Mohammedia,city_grouped_Rabat,city_grouped_Saidia,city_grouped_Salé,city_grouped_Tanger,city_grouped_Temara,nb_total_pieces
Appartement à vendre 106m² 5 min à Hay Riad,Temara,1.0,3.0,2.0,106.0,1680000.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
Appartement 2 chambres en plein centre de guéliz,Marrakech,1.0,2.0,2.0,89.0,1350000.0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement haute standing choka au boulevard,Tamesna,2.0,3.0,2.0,118.0,1100000.0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 92M SIESTA RESORT A1250000,Mohammedia,1.0,2.0,1.0,92.0,1250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement haute standing 100m hiba choka,Tamesna,1.0,3.0,2.0,115.0,640000.0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appart 89m² avec piscines à vendre à Mohammedia.,Mohammedia,1.0,2.0,1.0,89.0,1050000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement à vendre 61 m² à Mohammedia,Mohammedia,1.0,2.0,2.0,61.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Appartement à vendre MANISMANE A 760000 DH,Mohammedia,1.0,2.0,2.0,86.0,760000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
شقة للبيع وسط المدينة القنيطرة,Kénitra,1.0,2.0,2.0,105.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre ou à louer,Casablanca,1.0,2.0,2.0,60.0,890000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 120 m² à Had Soualem,Had Soualem,1.0,3.0,2.0,120.0,700000.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement haut-stinding,El Jadida,1.0,2.0,2.0,58.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
Vente Appart Haut standing meublé au centre Agadir,Agadir,2.0,2.0,2.0,100.0,1690000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement haut standing à vendre malabata Tanger,Tanger,1.0,2.0,2.0,75.0,1900000.0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
Appartement Moderne 75m²,Kénitra,2.0,2.0,2.0,75.0,400000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 80 m² à Tiznit,Tiznit,1.0,3.0,2.0,80.0,450000.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
appartement avec garage et terasse,Casablanca,1.0,1.0,1.0,55.0,760000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre à Salé Al Jadida-deux Facades,Salé,1.0,2.0,1.0,67.0,560000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
appartement 74m hay qods bernoussi,Casablanca,1.0,2.0,1.0,74.0,750000.0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Joli Appartement à l'achat 89m2 à Bourgogne Ext,Casablanca,1.0,2.0,1.0,89.0,1120000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement a nejma 80m2,Tanger,1.0,2.0,1.0,80.0,1050000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement à vendre ouilfa,Casablanca,1.0,3.0,2.0,99.0,990000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 76 m² à Mohammedia,Mohammedia,1.0,2.0,2.0,76.0,700000.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
Splendide Appart Rez de Jardin a vendre Prestigia,Marrakech,1.0,2.0,2.0,78.0,2100000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement 87m² 5ème résidence Joumeira Socrate,Casablanca,2.0,2.0,2.0,87.0,1200000.0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 90 m² à Rabat Quartier Océan,Rabat,1.0,3.0,1.0,90.0,850000.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Appartement à vendre 65 m² à Casablanca,Casablanca,1.0,3.0,1.0,65.0,460000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre à Rabat agdal,Rabat,1.0,2.0,1.0,80.0,110000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement à vendre 106 m² à Mohammedia,Mohammedia,1.0,2.0,2.0,106.0,890000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
SUBL APPT 1E MEUBLÉ MOSTAKBAL,Casablanca,1.0,2.0,1.0,50.0,470000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appart.3 ch Safa Mandarona à coté Bd al qods,Casablanca,1.0,3.0,1.0,88.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 64 m² à Salé,Salé,2.0,1.0,1.0,64.0,2700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement à vendre 150 m² à Casablanca,Casablanca,2.0,3.0,2.0,150.0,1620000.0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre à ADRAR Agadir,Agadir,1.0,2.0,1.0,50.0,330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 84 m² à Temara,Temara,1.0,2.0,2.0,84.0,1420000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre aït-melloul agadir,Agadir Melloul,1.0,2.0,1.0,85.0,550000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement neuf l'aide l'état ascenseur 6 min de,Tanger,1.0,2.0,1.0,76.0,850000.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement avec l'aide de l'état,Tanger,1.0,2.0,1.0,76.0,850000.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement a vendre,Casablanca,1.0,2.0,1.0,52.0,380000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à vendre 62m2 à sidi moussa salé,Salé,2.0,2.0,1.0,62.0,540000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
Appartement à vendre 23 m² à Nador,Nador,1.0,2.0,2.0,23.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 209 m² à Asilah avec Garage,Asilah,1.0,2.0,2.0,137.0,1800000.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement a vendre Hay chmaou,Salé,1.0,2.0,1.0,64.0,550000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement en vente maarif extension 103m,Casablanca,2.0,2.0,1.0,103.0,1380000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 50 m² à Casablanca,Casablanca,1.0,2.0,1.0,50.0,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 110 m² à Salé,Salé,1.0,3.0,1.0,110.0,610000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
Appartement à vendre 84 m² à Tanger,Tanger,1.0,2.0,1.0,84.0,635000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement en vente dar bouazza 54m,Casablanca,1.0,2.0,1.0,54.0,550000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement,Marrakech,8.0,2.0,2.0,20.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0
Appartement à vendre espace sais ben souda Fès,Fès,2.0,2.0,1.0,64.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 50 m² à Casablanca,Casablanca,1.0,2.0,1.0,50.0,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 88 m² à Bouznika,Bouznika,1.0,2.0,2.0,72.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à Vendre résidence avec piscine,Marrakech,1.0,2.0,2.0,111.0,1350000.0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement 64 m² à Fès,Fès,2.0,2.0,2.0,64.0,200000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Apartement à vendre route casa Macdonald,Marrakech,1.0,2.0,1.0,86.0,1200000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appt 2ChS 3è étg 95m2 Garage Palmier,Casablanca,1.0,2.0,2.0,95.0,1950000.0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement meublé à louer,Salé,1.0,2.0,2.0,63.0,890000.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement spacieux de 130 m2 avec 3 chambres,Casablanca,2.0,2.0,2.0,130.0,890000.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement au cœur centre,Marrakech,1.0,2.0,2.0,100.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
belle appartement à Tanger,Tanger,2.0,2.0,1.0,137.0,100000.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Appartement à vendre 68 m² à Marrakech,Marrakech,1.0,2.0,1.0,68.0,1350000.0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 85 m² à Berrechid,Berrechid,1.0,3.0,2.0,85.0,660000.0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 72 m² à Fès,Fès,1.0,2.0,2.0,72.0,400000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 78 m² à kwass Salé,Salé,1.0,2.0,2.0,78.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
appartement usage bureau,Temara,1.0,2.0,1.0,87.0,105000.0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre 90 m² à El Menzeh,El Menzeh,1.0,3.0,1.0,90.0,1200000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 127 m² à Mohammedia,Mohammedia,2.0,2.0,2.0,127.0,890000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
70083-Vente Appt à Casablanca Oulfa de 108 m²,Casablanca,1.0,2.0,1.0,108.0,1350000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 66 m² à Essaouira,Essaouira,1.0,2.0,1.0,66.0,310000.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appart. non finis 2ème étge Rachad Route Mediouna,Casablanca,1.0,2.0,1.0,75.0,340000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 123 m² à El Jadida,El Jadida,1.0,3.0,2.0,123.0,900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 97 m² à Casablanca,Casablanca,1.0,3.0,1.0,97.0,1190000.0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
RBA-HA-1076 - Appartement à vendre à Hassan,Rabat,1.0,2.0,1.0,110.0,1500000.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement 57 m² à Casablanca,Casablanca,1.0,2.0,1.0,57.0,500000.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement 86 m jamais habitè mehdia golf,Tanger,1.0,3.0,1.0,86.0,550000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Appartement à vendre 78 m² à Mohammedia,Mohammedia,1.0,2.0,2.0,78.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
appartement hajar,Casablanca,1.0,1.0,1.0,69.0,360000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 115 m² à Casablanca,Casablanca,1.0,2.0,2.0,115.0,1700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 170 m² à Casablanca,Casablanca,2.0,3.0,2.0,170.0,1870000.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 85 m² à Rabat,Rabat,1.0,2.0,1.0,80.0,1070000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
Appartement 108 m² à Salé,Salé,1.0,2.0,2.0,108.0,890000.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement à vendre 100 m² à Salé,Salé,1.0,2.0,1.0,100.0,600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
Appartement 93m Sans Vis A Vis A 2Mars,Casablanca,2.0,2.0,2.0,93.0,1440000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 96 m² à Tanger,Tanger,1.0,3.0,2.0,96.0,1200000.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
Studio-Appartement-Haut-Standing-Gueliz,Marrakech,1.0,2.0,2.0,51.0,19000.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Moyen standing,Casablanca,1.0,2.0,2.0,73.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre à ValFleuri kénitra,Kénitra,1.0,2.0,1.0,71.0,595000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
Appartement 4 pièces 70 m² mhamid 9,Marrakech,1.0,3.0,1.0,70.0,540000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
Appart spacieux 3ch 2salons guéliz,Marrakech,2.0,3.0,3.0,108.0,1200000.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 126 m² à Meknès,Meknès,2.0,3.0,2.0,126.0,140000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
Un agréable Appartement vue sur mer à El Mansouria,El Mansouria,1.0,2.0,2.0,84.0,890000.0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 110 m² à Casablanca,Casablanca,1.0,2.0,2.0,110.0,1900000.0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 95 m² à Rabat,Rabat,1.0,2.0,2.0,95.0,650000.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
appartement à vendre,Casablanca,1.0,2.0,2.0,78.0,900000.0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement à moulay youssef,Tanger,2.0,2.0,2.0,125.0,1650000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0
appartement,Tétouan,1.0,2.0,1.0,160.0,350000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartment a izdihar 79m2,Marrakech,1.0,2.0,1.0,78.0,580000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 97 m² à Casablanca,Casablanca,1.0,2.0,2.0,97.0,890000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 75 m² à Marrakech,Marrakech,1.0,2.0,2.0,75.0,1120000.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 44 m² à Marrakech,Marrakech,1.0,1.0,1.0,44.0,23000.0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
appartement,Saidia,1.0,2.0,1.0,65.0,500000.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
Appartement à vendre 109 m² à Marrakech,Marrakech,1.0,3.0,2.0,109.0,920000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
appartement au narjiss b 7ay nakhil 2,Fès,2.0,2.0,2.0,130.0,890000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 136 m² à El Jadida,El Jadida,2.0,3.0,1.0,136.0,1280000.0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
Appartement 54 m² à Kénitra,Kénitra,1.0,2.0,2.0,54.0,525000.0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
appartement 88m à vendre Nassim,Casablanca,1.0,2.0,2.0,78.0,940000.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
appartement a mimosa,Kénitra,2.0,3.0,2.0,110.0,690000.0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
Appartement à vendre 93 m² - Résid les champs 2,Casablanca,1.0,2.0,2.0,93.0,1250000.0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Superbe appartement 3Chs agréables Les Princesses,Casablanca,1.0,3.0,2.0,117.0,2000000.0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Joli Appartement à vendre 62M² 2ème ètage,Agadir,1.0,2.0,2.0,62.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 100 m² à Argana,Essaouira,1.0,3.0,2.0,100.0,12000.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 84 m² à Temara,Temara,1.0,2.0,2.0,84.0,860000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
vente appartement à Fès Hay Tariq 1,Fès,1.0,2.0,1.0,114.0,500000.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0
bel appartement,Casablanca,1.0,2.0,2.0,50.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement de luxe 82m avec trois chambres,Casablanca,1.0,3.0,2.0,82.0,943000.0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
71417-Vente Appt à Casablanca Anfa Superieur de 67,Casablanca,1.0,1.0,1.0,54.0,1670000.0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 111 m² à Marrakech,Marrakech,1.0,2.0,2.0,111.0,1390000.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 53 m² à Tanger,Tanger,1.0,2.0,1.0,53.0,280000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0
appartement a vendre pour plus d’information,Casablanca,1.0,3.0,1.0,85.0,850000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Appartement à vendre 85 m² aït-melloul agadir,Agadir Melloul,1.0,2.0,1.0,85.0,550000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement a les cristaux,Marrakech,1.0,2.0,1.0,74.0,920000.0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement à vendre à Mdiq - LILIA ALJABAL,Mdiq,1.0,1.0,1.0,88.0,650000.0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 112 m² à Temara wifak,Temara,1.0,2.0,1.0,112.0,1450000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
Appartement à vendre 63 m² à Casablanca,Casablanca,1.0,1.0,1.0,63.0,800000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement à vendre 53 m² à Casablanca,Casablanca,1.0,2.0,1.0,53.0,250000.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
Appartement à vendre 102 m² à Nouaceur,Nouaceur,1.0,3.0,2.0,102.0,877200.0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
Deux chambres à côté de Macdo route de Casa,Marrakech,1.0,2.0,1.0,86.0,1250000.0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
Appartement Charmeur 72m²,Kénitra,2.0,2.0,2.0,72.0,570000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
vente d'un appartement,Asilah,0.0,2.0,2.0,48.0,890000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
appartement a vendre,Casablanca,4.0,2.0,1.0,88.0,880000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
Appartement Spacieux 75m²,Kénitra,2.0,2.0,2.0,75.0,570000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
Appartement Confortable 150m²,Kénitra,2.0,3.0,2.0,150.0,840000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
NEW-RESM3 - Appartement à vendre à Les princesses,Casablanca,1.0,1.0,1.0,41.0,1023500.0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
Appartement 77m2 a vendre sur agdal,Rabat,1.0,3.0,1.0,77.0,1350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
Appartement Cosy 95m²,Kénitra,1.0,3.0,2.0,95.0,750000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
